Assureur,Canton,Hoheitsgebiet,Année,Erhebungsjahr,Region,ClasseAge,CouvertureAccident,Tarif,TypeTarif,Altersuntergruppe,Franchisestufe,Franchise,Prime,isBaseP,isBaseF,NomTarif
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"400,4",1,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"371,3",1,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"342,1",1,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"312,9",1,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"551,5",1,1,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"539,9",1,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"510,7",1,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"481,6",1,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"452,4",1,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"423,2",1,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,"129,7",0,1,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST1,FRA-0,"64,9",0,1,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST2,FRA-100,"124,2",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST2,FRA-100,"62,1",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST3,FRA-200,"118,8",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST3,FRA-200,"59,4",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST4,FRA-300,"113,3",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST4,FRA-300,"56,7",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST5,FRA-400,"107,8",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST5,FRA-400,"53,9",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST6,FRA-500,"102,3",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST6,FRA-500,"51,2",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"414,8",0,1,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"403,9",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"376,4",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"349,1",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"321,6",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"294,2",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"518,5",0,1,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"507,6",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"480,1",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"452,8",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"425,3",0,0,Grundversicherung
0032,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"397,9",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,"160,2",1,1,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST6,FRA-500,131,1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,429,1,1,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"417,4",1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"388,2",1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,359,1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"329,9",1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"300,7",1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,572,1,1,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"560,4",1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"531,2",1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,502,1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"472,9",1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"443,7",1,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_CBA,TAR-HAM,K1,FRAST1,FRA-0,"147,4",0,1,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_CBA,TAR-HAM,K1,FRAST6,FRA-500,"118,2",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST1,FRA-300,"394,7",0,1,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST2,FRA-500,"383,1",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST3,FRA-1000,"353,9",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST4,FRA-1500,"324,7",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST5,FRA-2000,"295,6",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST6,FRA-2500,"266,4",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST1,FRA-300,"526,3",0,1,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST2,FRA-500,"514,6",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST3,FRA-1000,"485,5",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST4,FRA-1500,"456,3",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST5,FRA-2000,"427,1",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_CBA,TAR-HAM,,FRAST6,FRA-2500,398,0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_GBA,TAR-HAM,K1,FRAST1,FRA-0,141,0,1,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_GBA,TAR-HAM,K1,FRAST6,FRA-500,"111,8",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST1,FRA-300,"377,6",0,1,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST2,FRA-500,"365,9",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST3,FRA-1000,"336,7",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST4,FRA-1500,"307,6",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST5,FRA-2000,"278,4",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST6,FRA-2500,"249,2",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST1,FRA-300,"503,4",0,1,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST2,FRA-500,"491,7",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST3,FRA-1000,"462,6",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST4,FRA-1500,"433,4",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST5,FRA-2000,"404,2",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_GBA,TAR-HAM,,FRAST6,FRA-2500,"375,1",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_PBA,TAR-HAM,K1,FRAST1,FRA-0,"145,8",0,1,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,HAM_PBA,TAR-HAM,K1,FRAST6,FRA-500,"116,6",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST1,FRA-300,"390,4",0,1,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST2,FRA-500,"378,8",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST3,FRA-1000,"349,6",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST4,FRA-1500,"320,4",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST5,FRA-2000,"291,3",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST6,FRA-2500,"262,1",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST1,FRA-300,"520,6",0,1,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST2,FRA-500,"508,9",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST3,FRA-1000,"479,7",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST4,FRA-1500,"450,6",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST5,FRA-2000,"421,4",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,HAM_PBA,TAR-HAM,,FRAST6,FRA-2500,"392,2",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,"152,2",0,1,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST6,FRA-500,"124,5",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"407,6",0,1,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"396,5",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"368,8",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"341,1",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"313,4",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"285,7",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"543,4",0,1,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"532,4",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"504,7",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"476,9",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"449,2",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"421,5",0,0,Grundversicherung
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_CBA,TAR-HAM,K1,FRAST1,FRA-0,140,0,1,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_CBA,TAR-HAM,K1,FRAST6,FRA-500,"112,3",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST1,FRA-300,375,0,1,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST2,FRA-500,"363,9",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST3,FRA-1000,"336,2",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST4,FRA-1500,"308,5",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST5,FRA-2000,"280,8",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST6,FRA-2500,"253,1",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST1,FRA-300,500,0,1,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST2,FRA-500,"488,9",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST3,FRA-1000,"461,2",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST4,FRA-1500,"433,5",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST5,FRA-2000,"405,8",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_CBA,TAR-HAM,,FRAST6,FRA-2500,"378,1",0,0,casamed hausarzt
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_GBA,TAR-HAM,K1,FRAST1,FRA-0,"133,9",0,1,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_GBA,TAR-HAM,K1,FRAST6,FRA-500,"106,2",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST1,FRA-300,"358,7",0,1,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST2,FRA-500,"347,6",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST3,FRA-1000,"319,9",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST4,FRA-1500,"292,2",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST5,FRA-2000,"264,5",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST6,FRA-2500,"236,8",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST1,FRA-300,"478,2",0,1,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST2,FRA-500,"467,2",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST3,FRA-1000,"439,5",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST4,FRA-1500,"411,7",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST5,FRA-2000,384,0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_GBA,TAR-HAM,,FRAST6,FRA-2500,"356,3",0,0,callmed 24
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_PBA,TAR-HAM,K1,FRAST1,FRA-0,"138,5",0,1,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,HAM_PBA,TAR-HAM,K1,FRAST6,FRA-500,"110,8",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST1,FRA-300,"370,9",0,1,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST2,FRA-500,"359,8",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST3,FRA-1000,"332,1",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST4,FRA-1500,"304,4",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST5,FRA-2000,"276,7",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST6,FRA-2500,249,0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST1,FRA-300,"494,5",0,1,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST2,FRA-500,"483,5",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST3,FRA-1000,"455,8",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST4,FRA-1500,428,0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST5,FRA-2000,"400,3",0,0,casamed pharm
0057,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,HAM_PBA,TAR-HAM,,FRAST6,FRA-2500,"372,6",0,0,casamed pharm
0062,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,"125,4",1,1,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST2,FRA-100,"119,6",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST3,FRA-200,"113,8",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST4,FRA-300,"107,9",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST5,FRA-400,"102,1",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST6,FRA-500,"96,3",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST7,FRA-600,"90,4",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"480,1",1,1,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"469,1",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"440,1",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"411,1",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"382,1",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"353,1",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"572,2",1,1,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"561,2",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"532,2",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"503,2",1,0,Grundversicherung
0062,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"474,2",1,0,Grundversicherung
